easting,northing,percent
448956,257517,47.3
262998,666438,74.265
367941,205514,87.6
358148,173463,98
544668,174417,90
390121,285186,88.4
257181,667609,58
310552,689464,86
476874,201206,50
203469,862081,98.5
413723,431058,89.7
631108,306696,88.3
197370,203597,67
335138,952964,63
308722,97134,50
511417,330939,38.4
585686,132200,58.7
379635,307395,64.39
377547,349086,91
320674,542815,96.25
309624,956142,42.7
198232,43107,27
381514,338705,79.5
450858,533835,92
257153,659845,42.7
471805,285167,70
230032,107322,78.6
501228,447946,76
318687,870373,92
413310,413674,42.7
344256,362032,83
415423,444738,35
386797,240593,90
496670,198403,5
561972,210487,82.5
449833,1171322,63
463091,149160,75
351622,465253,75
437584,386441,90
353624,447591,63
525283,285452,47
476115,154617,90
332591,276795,95
429657,1157275,72
343223,1027684,96
458375,515225,91.73
466054,102346,58.3
328770,227671,80
359804,228433,64
421654,553188,42.7
521447,158705,83
622605,302730,47
243863,55261,70
210264,801391,80
395035,404046,52
378254,501605,60
382223,393494,73.67
415464,162535,42.7
287031,66422,97
435523,281404,78
567145,201737,42.7
302592,577855,29
384482,334603,65
583423,343036,92
333766,551943,97
450820,428862,76.58
309849,970060,63
626680,166601,94
316757,210250,83
326041,312938,33
429369,286074,95
461780,370051,84
239717,831019,43.8
632580,255779,75
591451,334859,50
526037,187068,43.7
379413,514073,92
461558,99317,73.6
362799,755521,82.7
545287,229106,82.7
306349,289710,80
410042,193613,42.7
536408,183356,72.457
389721,298189,78
507350,164835,86.3
419335,441774,15.76
484161,282917,45
193186,684187,67
328599,120884,78
571577,336798,80
412121,427068,67
489465,130498,72
248514,250325,70
207514,236630,73
649993,280822,99
428167,347780,89.33333
381365,425855,47
324948,468881,65
285171,178022,40
376431,212288,48
642955,327339,58.3
488975,239013,78
550523,302764,90
377906,369978,42.7
179742,707596,42.7
361896,739390,98
501944,408792,85
388258,159240,99
315930,240323,47.5
501912,156914,81
487185,231257,82
383320,303105,97.356186
426191,276948,90
558244,131281,93
581516,110752,23
433954,187490,95
283725,183053,42
373652,381473,88.2
436581,443160,89
572182,257818,100
391655,804501,64
321320,857506,75
502323,295733,42.7
624952,260582,99.9
167457,42978,72
528271,193580,39
435252,344337,76
343414,127594,40
485318,474349,78.4
443072,310919,36.28
436722,487763,63
347836,563616,86.4
450240,108739,83.4
417714,431866,94.5
145390,38322,42.7
416774,455308,60
389471,301430,93
595131,224000,82
476084,295064,60
599251,249497,87.93654
490681,421021,75
406505,119905,63
399899,451344,42.7
566462,236083,73
247169,187828,87.5
313548,334781,68
316920,930215,93.4
461533,91238,43.7
148335,31222,54.746
314929,99908,80
350844,255641,86
210893,84536,91
240597,67444,89
175371,762615,87.34
354908,212575,71
450201,302246,30
435710,212380,78
414241,286892,93
431076,277887,88.4
360061,306431,75
416034,111579,42.7
277078,894052,78.2
513555,200333,83
338334,309655,60
365914,197865,42
323183,566091,72
394594,223195,98
442819,412888,97.3
352422,333304,75
279420,320643,76
480825,506336,40
330423,994625,73
517473,172139,43.7
414969,184761,76
449060,266902,95
374844,168510,83.7
292346,56016,72.4
533562,206004,93.8
401429,298713,83.6
386895,346334,70
461949,200813,57.4
233134,830324,42.7
537318,151042,87
389804,97548,90
280044,647709,64.76
323336,1024734,95.25
508117,130672,72
434040,417616,85
268686,548614,68
356807,400722,86.395
646690,300280,73
422615,169638,75
143927,768089,90
453302,87810,90
236631,210329,95.6734
278065,36481,86
414381,129211,72
304243,958432,90
427937,255415,89
325888,700513,56
231070,115581,78
259350,660757,99
343917,229621,73
563032,141879,83
340996,188178,70
299910,936773,86
471446,436326,73
447581,190849,82
491610,120657,78
428682,101839,68
538840,184272,98
421180,603926,42.7
360419,202542,3
404495,272078,58.3
368300,146854,47.8
429533,451633,99
328865,704510,73.92
275298,304784,83
307767,531814,99
405927,412826,86
550030,132322,73.6
236133,614611,42.73
390698,410671,78
407326,530833,42.7
599563,304778,42.7
431468,153350,57.623
261376,137596,58.3
437971,281904,78
315976,380338,57.3
522927,162153,75
265101,93227,70
398512,166787,76
234463,624083,95
326886,129429,80
554027,280363,99
427060,577163,42.7
264226,94096,99
365397,278409,75
413045,287767,90
301942,506900,73
433188,156465,80
379356,90271,85.8
422189,568488,72
256320,852394,87
503457,412335,52.6
480708,107419,87.3
445393,174302,42.7
356356,454382,85
505523,221575,97.32
256537,54207,80
347088,407476,24.62
230728,340543,52.6
411512,531090,84
256822,48101,87.6
586110,335572,42.7
488449,332674,76
303150,374907,87.3
369819,349901,46
552634,185579,70
434825,195617,67
388507,410425,63.7
434354,214030,64.8
199026,72340,83.72
512339,114036,90
394189,405002,85
475769,200968,80
117506,900137,76
373231,352231,99.9
616073,134754,68
137647,33773,80
332908,345258,60
442258,351179,101
327610,1020925,41.6
585916,218407,70
387156,120304,98
604640,295221,98
372843,386984,36
294650,665008,47.5
549089,187335,72
352714,165470,38
546447,178983,55
500346,168119,95
335854,327149,88.2
424732,576912,83
504144,194252,99
231250,250882,96.45
534098,174268,75
476243,202629,60
204429,58741,95
346568,709636,84
351939,115443,79
286453,312422,63
482563,238328,62
373968,181676,83
386734,396845,98
431031,416194,42.7
353151,288201,42.7
336263,541459,95
351819,493780,87
454020,348557,14
399845,244711,73
235141,577095,69
610176,138846,75
423807,335369,53.7
392173,84535,82
450500,317275,67
467933,347438,2
339693,212978,101
362844,175033,41.75
366465,475252,42.7
455967,207094,68
377849,173738,40
430291,118265,83
458622,471337,85
289395,65320,99
457332,303708,50.3
329673,346674,87
486172,176294,32.16
430883,551495,76.91611
497025,162928,99
521904,266477,28
534240,290237,88.2
480341,239488,72
413174,168009,98
243218,555241,43.7
406865,512238,62
375649,400787,82.7
417888,433582,76.43
538431,422223,63.2
564887,209230,60
338241,319352,67.4
262366,119195,76
149027,866803,86.2
554811,174944,67
175988,40075,67
383885,365874,72
618136,147018,97.221
101051,931494,64
499549,197509,67.4
193949,219122,75
386259,432336,74
414821,316002,93
447635,389273,42.7
529072,430418,73.6
361699,813636,87
523521,409208,68.3
367695,408395,94.5
529493,238013,43.7
570007,140547,80
334033,488838,90
305618,861225,73
197536,212688,87.5
89014,15366,65
266381,845714,42.7
425965,348315,62
458346,159525,89
257835,246180,62
244184,392936,32
295580,652854,69
257835,222773,74.5
379603,840911,46
462126,194367,98
327490,666521,73
410777,339336,76
380232,270385,98
394217,416244,87
559557,152249,43.7
630622,142273,90
320393,133977,42.7
433037,526515,100
337138,250737,72
82931,847393,50
458456,222351,43.7
264709,148592,43.7
466017,176060,42.7
344504,402509,63.8
505460,268952,74
71291,872042,75
527789,390445,54.6
466411,145982,50
394083,237795,63
524306,438703,43.7
335680,135139,73.6
294674,146095,43.7
357862,97278,89
408721,184737,45
229732,83812,80
513977,205929,83
321632,205630,58.3
375341,809077,43
312779,325814,90
502778,203024,42.7
619859,333502,87.3
554006,202898,42.7
343679,96431,75
367125,427767,81
558888,266689,42.7
437996,1117242,88.2
504946,428696,42
335617,211449,42.7
458703,171166,77
383988,423224,89
309803,690987,17
407721,274483,10
528137,146514,94
623884,328985,43
122540,655070,91
349887,138932,95
229849,938735,81
319098,367527,100
457968,340732,61
450300,95586,61
118919,910574,60
436560,348187,73
469746,227080,73.9
439622,343161,81.345
237097,209239,77
570686,112463,42.7
558116,145593,62
429064,280408,57
469271,455384,37
433359,388218,76.2
603613,283080,68
334349,163789,58.3
495832,368823,43.7
378975,185985,43.7
607047,238280,67
241981,637912,100
397594,235118,72
472806,249948,48.6
387339,364152,42.7
313252,956134,94
506760,339946,101
410703,350087,80
353190,386082,85.3
565039,177734,3
393894,289400,67.8
395115,269651,43.7
518013,224756,43.7
192458,44864,42.7
411992,136055,100
329135,243954,81.5
362135,247225,82
543116,208136,86
367703,158604,96.25
203561,52567,73
279879,361704,78
148315,868013,92
389146,403276,73.6
332811,124804,75
367131,796992,39
243757,110050,79
497363,161875,42.7
331020,141376,50
627420,257855,80
604448,136871,82
302482,689189,30
329644,113413,87.6
471730,210699,87.6
585284,113746,85.7
441887,202851,79
402023,393384,51
242354,219626,75
363426,175967,88.2
244714,656249,86
479074,464641,43.7
426529,347735,80
285985,679841,83
328815,478289,42.7
415988,130926,98
308208,740151,74
512219,199548,87
456602,341865,43.1
271926,376305,88.2
650495,316839,93
330591,118784,59.1
371731,546494,60
492468,196312,57.369
565050,164224,6.93
340763,366925,72
396587,216947,42.7
488656,214731,95
380083,208482,47.3
611713,242070,88
502862,265767,41.2
303168,136551,80
366302,1023689,87
406074,293338,43.7
596073,241894,93
319835,178035,43.7
434707,405116,87.3
397965,384235,43.7
353578,677586,97
389616,263555,63
551640,228804,97.6
201353,51186,45
483431,470706,98
357636,538784,79
522621,180161,73
437485,387475,87.3
330571,991610,92
339494,523426,67
599767,141628,78
427885,540312,73
439294,284349,43.7
579253,158123,43.7
518914,436803,42.7
435327,175217,80
537363,174923,42
244104,374828,47
548314,260326,37.5
473422,323737,72
453780,162833,42.7
357370,172858,88
454965,84313,97.356186
477918,241147,89
287338,112127,42
345265,439258,82
391227,408616,88
364069,85787,70
370545,368762,43.7
380198,317522,43.7
412459,507395,39.999943
261659,191125,79
330069,548939,90
212575,214119,72
399375,395199,70
187146,39373,74.7
347203,498032,67
335076,285953,87
249432,665119,68
349669,374097,60
410378,275127,85
524463,370089,97
488180,455302,60
425341,600058,98
600449,150391,87
527977,163317,50
422812,183450,28
247460,112916,98
426440,185053,63
385422,835620,64
417373,229181,86.5
394806,276197,32
376723,216659,90
181688,637892,68
398378,580318,72
467518,156527,53
347834,749345,93
427534,425454,86.3758
438292,166833,76.23
257167,202756,69
104944,937987,72
355349,403579,101
444229,201374,60
537177,419438,74
283452,654630,94.6
407179,130893,65.8
353403,113460,97.3
461366,481579,101
405156,258899,70
347776,465986,64
394509,843081,56
330500,961741,42.7
518778,227048,76.8
277906,44201,86
415277,419076,48.125
420059,493268,88
319317,124685,80
378733,491781,90
508086,184201,46
461685,292447,80
619783,166916,43.7
393344,323294,76
425403,531194,75.9
429886,435208,72.4
234127,83666,53.4
228360,73954,98.4
365595,1024676,86
425030,479885,87
317245,140604,42.7
596178,232059,43.8
427983,449200,62.4
442190,112072,43
273864,611443,98
320413,102183,45
425187,135528,85.4
426621,552356,60
630520,157307,87
420126,423988,87
597538,220080,87
467958,179561,78
315148,186434,65
623294,248916,87
536307,198778,76
377653,411683,98
388390,414318,42.7
387676,831966,85
504596,179418,93
345003,335182,26.9
451012,139503,73
325136,1002773,88.2
365946,373867,88.2
351558,271057,92.5
302113,826403,38.43
369575,473263,74
450297,275160,90
229060,675255,86
595128,131074,82.7
395364,802742,86
395762,92764,80
303008,253957,36.7
301530,344554,50
314608,737392,78
275608,147733,80
250989,847117,41.54
426063,576541,53.8
189823,742041,90
477797,258661,90
425398,265831,93.14925
244329,619868,68
651143,299446,87
451996,448613,85
310238,697811,42.7
500647,135907,90
262996,366541,99.98
601317,260062,98
389257,827395,28.451
150707,726188,64
605731,294042,100
354810,562702,73
490722,108092,74
207211,556537,42.7
275423,665893,64
629212,275997,67.2
621862,292813,78
443139,1132884,78
509332,205282,78
419180,219691,32
400972,176629,101
349304,437490,96
568092,301644,78
576056,171881,42.73
413999,559645,88
386130,268414,87.439
210333,59811,78
314038,539405,87
471144,517965,75
460726,302195,87
494969,369542,93
359761,240555,98
350361,177083,67
427436,93759,75
344300,574607,92
431130,255839,90
630357,234771,64
611654,225756,69
336726,487857,92
177377,41474,42.7
384029,380247,70
463745,309627,64
386082,266175,80
342998,487815,85
181768,45718,80
294985,287667,98
523189,182801,25
234982,620318,42.7
305090,666706,50
387746,662108,67
277491,100373,85
357494,826666,85
478366,487974,56
545505,306313,67
434403,378165,83.7
364837,138758,23
345360,161925,86
301906,917045,78
442610,393597,59
316086,131138,61.74
464326,99980,73
285515,680341,42.7
329418,214299,82
362494,160146,83
342856,406515,14
284418,303212,101
77716,827521,65
514022,236711,97
348691,347363,67.5
366840,143208,78.2
424350,429248,90
643613,284882,50
222667,782007,73
555141,127979,94.3
343911,744271,74
409082,332793,83
482919,167271,50
505024,387367,95
378072,168547,88.2
327567,674283,76
419154,550960,17
567668,220355,43.7
306857,280051,73
433117,380252,90
345217,355353,51
396963,333957,72
387850,131195,90
258955,667256,42.7
319852,186771,62
394198,464939,50
488213,222622,59.2
166528,623575,63
535166,309416,44
618258,137427,63
384711,405836,82.6
305579,103562,85.3
613626,237155,24.259
285738,60787,100
278607,703951,42.7
365089,175075,72
514137,417489,43
522368,146876,97.3
453753,252523,63
404921,338132,76.37
301182,200590,43
195615,226585,93.7
375793,1053739,56.4
526442,328821,43
556798,161923,92
404127,588131,97.2
301374,681482,42.7
409414,101475,78
510396,333819,98.7
390617,334944,89
498694,484744,101
369061,422186,73
343334,121655,62
204596,200022,89
392540,521597,90
191957,630318,73.8
342449,703458,54
348875,117387,54
352027,105355,64
278274,892929,64.2
473829,202248,96
471140,172756,58
324669,208544,87
339745,318894,47
415250,115675,65
510497,433549,88.2
607407,299789,65.6
273723,48743,98
415361,522504,80
251599,892769,53
260779,216223,98
334804,230838,75
346388,318620,99
540080,237654,46
345884,716276,68
441999,527118,98
334308,499760,47.6
428829,541943,98
568481,232837,56.345
251339,69936,87
356854,533833,72
314709,238598,85
418427,118533,98.5
413681,421534,73
510078,262553,72
339498,312373,64.9
328866,489227,60
460417,354943,67
338296,755215,64
361069,679150,87
388328,405194,89.7
99225,889742,97
361572,216301,54
463241,328211,87
353222,348480,75
298269,660744,73
327648,187621,83.2
422216,423497,74
432117,188045,60
367275,311051,23.8
423369,271057,64
415909,132888,70
345543,146002,78.3
384011,451514,75
473650,427990,57
393670,406177,76
520280,180066,71
